,name,first_name,last_name,new_price,above_100
1908,Christine Andrews,Christine,Andrews,95.03663927588131,false
1909,Justin Taylor,Justin,Taylor,253.36970134554556,true
1910,Dylan Sanchez,Dylan,Sanchez,258.18854390588297,true
1911,Megan Watson,Megan,Watson,231.30682028412215,true
1912,Reginald Bell,Reginald,Bell,261.18457134221046,true
1913,James Bell,James,Bell,142.18199222993167,true
1914,Jennifer Cooper,Jennifer,Cooper,220.0635402027985,true
1915,Tanya Wagner,Tanya,Wagner,217.9218465361921,true
1916,Henry Curtis,Henry,Curtis,99.23442536584088,false
1917,Cassandra Elliott,Cassandra,Elliott,198.9239907039782,true
1918,Pedro Mitchell,Pedro,Mitchell,287.8875334839508,true
1919,Ray Mccarty,Ray,Mccarty,68.12635075680903,false
1920,Riley Gomez,Riley,Gomez,63.54785954808545,false
1921,Shelby Price,Shelby,Price,200.61335994330173,true
1922,Briana Marshall,Briana,Marshall,101.69922539550859,true
1923,Melissa Clark,Melissa,Clark,257.39025503792305,true
1924,Patrick Mays,Patrick,Mays,214.0889429748941,true
1925,Scott Harris,Scott,Harris,67.50120024732742,false
1926,Bonnie Franklin,Bonnie,Franklin,198.9423224011021,true
1927,Maria Powell,Maria,Powell,37.7396312686729,false
1928,Brian Rhodes,Brian,Rhodes,65.62682209885156,false
1929,Ashley Morris,Ashley,Morris,64.05329615167271,false
1930,Kenneth Holmes,Kenneth,Holmes,245.7812689503173,true
1931,Adam Garcia,Adam,Garcia,99.76367419119286,false
1932,Matthew Johnson,Matthew,Johnson,295.0335508357301,true
1933,Randy Aguirre,Randy,Aguirre,277.14653649234384,true
1934,Michael Garcia,Michael,Garcia,196.21264850388374,true
1935,Henry Johnson Jr.,Henry,Johnson Jr.,48.31608760993504,false
1936,Christopher Stark,Christopher,Stark,193.55628484617654,true
1937,Scott Dodson,Scott,Dodson,159.81621378728582,true
1938,Laura Faulkner,Laura,Faulkner,201.0388214172244,true
1939,Joseph Patterson,Joseph,Patterson,91.87832506135835,false
1940,Vanessa Johnson,Vanessa,Johnson,218.50214748028267,true
1941,Joe Moody,Joe,Moody,141.93420723606755,true
1942,Robert Kelley,Robert,Kelley,101.44454970785456,true
1943,Justin Mack,Justin,Mack,143.44713541681386,true
1944,Anna Gray,Anna,Gray,146.0516170066216,true
1945,Christopher Lee,Christopher,Lee,124.1347749762796,true
1946,Mrs. Sara Garrett,Mrs.,Sara Garrett,276.2620209718982,true
1947,Wendy Sanchez,Wendy,Sanchez,110.36437524423737,true
1948,Dr. Maria Hall,Dr.,Maria Hall,143.93173526849822,true
1949,Mr. James Hall,Mr.,James Hall,299.20618972646696,true
1950,Robert Cabrera,Robert,Cabrera,157.1902941038569,true
1951,Megan Morrison,Megan,Morrison,209.556092456864,true
1952,Jaime Mcdaniel,Jaime,Mcdaniel,130.3975176155267,true
1953,Joseph Williams,Joseph,Williams,270.1762918534968,true
1954,Kevin Madden,Kevin,Madden,134.16008704747568,true
1955,Philip Cruz,Philip,Cruz,40.93604411088451,false
1956,Andrew Shaw,Andrew,Shaw,58.09674650600558,false
1957,Jessica Sexton,Jessica,Sexton,229.6075075999453,true
1958,Stephen Campos,Stephen,Campos,165.81512030642634,true
1959,Robert Griffith,Robert,Griffith,185.6829799952667,true
1960,Jack Jensen,Jack,Jensen,153.5371396354222,true
1961,John Aguilar,John,Aguilar,61.542625608058955,false
1962,Daniel Armstrong,Daniel,Armstrong,88.31636000018726,false
1963,Jesus Meyer,Jesus,Meyer,152.82549776755042,true
1964,Troy Butler,Troy,Butler,20.268415165002924,false
1965,Jody Reed,Jody,Reed,94.14865648540844,false
1966,Gloria Hartman,Gloria,Hartman,263.32082447346346,true
1967,Melissa Mcbride,Melissa,Mcbride,178.73074754006848,true
1968,Robert Allen,Robert,Allen,175.37997053142715,true
1969,Phillip Evans,Phillip,Evans,89.67955731343521,false
1970,Philip Banks,Philip,Banks,162.12917945252804,true
1971,Janet King,Janet,King,96.55651683147984,false
1972,Susan Donovan,Susan,Donovan,81.96303152065897,false
1973,Michael Pierce,Michael,Pierce,262.182350226251,true
1974,Michael Serrano,Michael,Serrano,198.46360233407654,true
1975,Joseph Brown,Joseph,Brown,242.787595274711,true
1976,Michael Powell,Michael,Powell,247.67356356521515,true
1977,Richard Martin,Richard,Martin,7.049245450358787,false
1978,Alexander Lowe,Alexander,Lowe,209.40320483374387,true
1979,Brenda Turner,Brenda,Turner,200.9909383820083,true
1980,Jennifer Conrad,Jennifer,Conrad,261.4827265964519,true
1981,Catherine Kirk,Catherine,Kirk,82.26081801013187,false
1982,Andrea Gaines,Andrea,Gaines,93.92499708128777,false
1983,Madison Nguyen,Madison,Nguyen,174.9471271746722,true
1984,Tony Reese,Tony,Reese,253.75614372065957,true
1985,Terri Powell,Terri,Powell,182.08349676515184,true
1986,David Wells,David,Wells,222.3863297455817,true
1987,Timothy Mitchell,Timothy,Mitchell,138.85362730755298,true
1988,Kimberly Oconnor,Kimberly,Oconnor,72.18387244085483,false
1989,Anthony Smith,Anthony,Smith,32.87198146306647,false
1990,Roberta Garza,Roberta,Garza,299.06646631597516,true
1991,Terry Bennett,Terry,Bennett,188.23653449199622,true
1992,Mrs. Tiffany Gomez,Mrs.,Tiffany Gomez,239.609761732462,true
1993,Katherine Franklin,Katherine,Franklin,167.7043052194012,true
1994,Sherry Martin,Sherry,Martin,146.09965402598635,true
1995,Robert Li,Robert,Li,277.39914142629186,true
1996,Jesse Miller,Jesse,Miller,80.44509225084751,false
1997,Kevin Jones,Kevin,Jones,27.074371008034838,false
1998,Rhonda Young,Rhonda,Young,236.00622551384816,true
1999,Melissa Campbell,Melissa,Campbell,55.11432355833181,false
2000,Tony Shepherd,Tony,Shepherd,83.76058980011678,false
2001,Sherry Gonzalez,Sherry,Gonzalez,22.17628786993465,false
2002,Ashlee Austin,Ashlee,Austin,205.48212759500316,true
2003,David Brown,David,Brown,50.89368202380531,false
2004,Marc Meyer,Marc,Meyer,211.88951533370403,true
2005,Jennifer Vega,Jennifer,Vega,186.30241575549283,true
2006,Denise Glass,Denise,Glass,8.677582919429682,false
2007,Emily Christian,Emily,Christian,141.73654904511278,true
2008,Billy Knight,Billy,Knight,104.38276476194858,true
2009,Shane Davis,Shane,Davis,298.8078166009669,true
2010,Laura Harding,Laura,Harding,129.22456681049485,true
2011,Zachary Payne,Zachary,Payne,70.62322635838687,false
2012,Jeffery Leon,Jeffery,Leon,95.99985353810493,false
2013,Jennifer Martin,Jennifer,Martin,114.49779981612068,true
2014,Lori Zimmerman,Lori,Zimmerman,61.189720210057345,false
2015,Katie Mcgee,Katie,Mcgee,14.33379012375796,false
2016,Michael Parker,Michael,Parker,128.7527683530609,true
2017,Robert Atkins,Robert,Atkins,206.49714597609054,true
2018,Stephanie Brown,Stephanie,Brown,162.74167245466325,true
2019,Erin Paul,Erin,Paul,120.70488617951544,true
2020,Kristina Torres,Kristina,Torres,108.84454015839529,true
2021,Aaron Wilson,Aaron,Wilson,2.9203508666931444,false
2022,Timothy Scott,Timothy,Scott,160.55948491732133,true
2023,Ronald Carter,Ronald,Carter,26.52817673639082,false
2024,Catherine Smith,Catherine,Smith,234.5114417816127,true
2025,Mrs. Catherine Rivers,Mrs.,Catherine Rivers,257.1654920575633,true
2026,Cynthia White,Cynthia,White,93.34235895413201,false
2027,Shawn Rojas,Shawn,Rojas,81.57088665022661,false
2028,Evan Bradford,Evan,Bradford,83.8997669064757,false
2029,Samuel Lee,Samuel,Lee,154.39020242846385,true
2030,John Leon,John,Leon,54.79013645402937,false
2031,Karen Lopez,Karen,Lopez,254.4003271613214,true
2032,Rebekah Jackson,Rebekah,Jackson,190.9267066969047,true
2033,Melissa Hogan,Melissa,Hogan,46.10846637801488,false
2034,Megan Wilson,Megan,Wilson,201.00544571907608,true
2035,Justin Roberts,Justin,Roberts,283.29803598739437,true
2036,Ashley Fernandez,Ashley,Fernandez,11.748577460346198,false
2037,Terry Oliver,Terry,Oliver,124.2895414138607,true
2038,Jennifer Weaver,Jennifer,Weaver,268.8554923265813,true
2039,Mr. Timothy Ortega,Mr.,Timothy Ortega,130.63417759122964,true
2040,Brittany Ellison,Brittany,Ellison,94.13570816135356,false
2041,Aaron Clark,Aaron,Clark,208.94559447957192,true
2042,Michael Johnson,Michael,Johnson,85.65642789747993,false
2043,Heather Jones,Heather,Jones,13.513713240766076,false
2044,Carly Estrada,Carly,Estrada,40.281530321195596,false
2045,Alexandra Hopkins,Alexandra,Hopkins,177.9806382750201,true
2046,Brittany Short,Brittany,Short,85.20352704632059,false
2047,Julie Hopkins,Julie,Hopkins,79.71809542515821,false
2048,Crystal Long,Crystal,Long,149.1990641366001,true
2049,Jack Jackson,Jack,Jackson,223.7550096329621,true
2050,Amber Smith,Amber,Smith,61.89790398905274,false
2051,Christina Cross,Christina,Cross,103.00888771663564,true
2052,Tina Dickerson,Tina,Dickerson,99.81087944987794,false
2053,Chase Chavez,Chase,Chavez,287.6513195826542,true
2054,Shelby Williams,Shelby,Williams,93.42547174583821,false
2055,Leonard Hamilton,Leonard,Hamilton,272.72827125265025,true
2056,Shannon Jones,Shannon,Jones,286.7396248030558,true
2057,David Goodwin,David,Goodwin,58.16029636221013,false
2058,Stephen Blankenship,Stephen,Blankenship,162.16213803536746,true
2059,Jacqueline Stanton,Jacqueline,Stanton,100.06492728795187,true
2060,Allison Callahan,Allison,Callahan,53.809199098511115,false
2061,Kathy Phillips,Kathy,Phillips,233.3417035264088,true
2062,Frank Schaefer,Frank,Schaefer,196.76916599761194,true
2063,Stephanie Ross,Stephanie,Ross,79.77912379422621,false
2064,Donald Norman,Donald,Norman,89.27507757786489,false
2065,Mitchell Fleming,Mitchell,Fleming,282.85579534962926,true
2066,Derek Romero,Derek,Romero,4.5966356301380245,false
2067,Danny Simmons,Danny,Simmons,179.6409100447157,true
2068,Beth Hall,Beth,Hall,172.28431566814197,true
2069,Monica Clark,Monica,Clark,33.09034020825179,false
2070,Michael Rodriguez,Michael,Rodriguez,63.48660679290726,false
2071,Emily Davis,Emily,Davis,211.91248766768746,true
2072,Samantha Arnold,Samantha,Arnold,185.75558963797923,true
2073,Adam Davidson,Adam,Davidson,228.7728018045069,true
2074,Kristen Wallace,Kristen,Wallace,250.58514887415825,true
2075,Michael Johnson,Michael,Johnson,8.605437260571701,false
2076,Richard Flores,Richard,Flores,209.8307087229992,true
2077,Nicole Page,Nicole,Page,32.886648166954195,false
2078,Anna Crawford,Anna,Crawford,14.406371339606887,false
2079,David Stokes,David,Stokes,244.92855269662564,true
2080,Jennifer Jimenez,Jennifer,Jimenez,47.75611762868074,false
2081,John Howell,John,Howell,76.48623699870481,false
2082,Lacey Cochran,Lacey,Cochran,30.259414361530908,false
2083,Jessica Burns,Jessica,Burns,145.1245560389618,true
2084,Matthew Blevins,Matthew,Blevins,111.05379832515705,true
2085,Sabrina Young,Sabrina,Young,271.5746573780903,true
2086,Ricardo Brown,Ricardo,Brown,56.608749588285065,false
2087,Wesley Combs,Wesley,Combs,79.21210069958859,false
2088,Heather Conley,Heather,Conley,291.41645285534247,true
2089,Lauren Chen,Lauren,Chen,154.68251961671103,true
2090,Penny Lopez,Penny,Lopez,96.17771944278758,false
2091,Kristin Baker,Kristin,Baker,176.23359152404026,true
2092,Jacqueline Wilson,Jacqueline,Wilson,9.748399325564627,false
2093,Becky Robinson,Becky,Robinson,78.28943447854047,false
2094,Greg Hendrix,Greg,Hendrix,72.58665856866223,false
2095,Brandon Erickson,Brandon,Erickson,190.5016699818494,true
2096,Theresa Ross,Theresa,Ross,225.87634129850127,true
2097,Julian Nguyen,Julian,Nguyen,70.10459870380306,false
2098,Charles Shields,Charles,Shields,148.17371119745061,true
2099,Adriana Perez,Adriana,Perez,263.28042856238534,true
2100,Melissa Jackson,Melissa,Jackson,138.63050713364458,true
2101,William Ortiz,William,Ortiz,118.71032551403209,true
2102,Mark Johnson,Mark,Johnson,84.66164961777422,false
2103,Troy Phillips,Troy,Phillips,152.80774527088258,true
2104,Sarah Porter,Sarah,Porter,151.49167740160755,true
2105,Mark Scott,Mark,Scott,157.07078893512346,true
2106,Joseph Sullivan,Joseph,Sullivan,30.403336920524648,false
2107,Andrew Ryan,Andrew,Ryan,11.764055181365139,false
2108,Paula Dixon,Paula,Dixon,160.4543883639536,true
2109,Dr. Emily Hernandez,Dr.,Emily Hernandez,142.53856558080716,true
2110,Donald Jimenez,Donald,Jimenez,77.56219827544322,false
2111,Mr. William Parker,Mr.,William Parker,180.1897032176247,true
2112,Austin Stevens,Austin,Stevens,261.4254097159759,true
2113,Heather Rogers,Heather,Rogers,284.2213807908847,true
2114,Christopher Cline,Christopher,Cline,46.3024839956452,false
2115,Victoria Lawson,Victoria,Lawson,122.35891490988213,true
2116,James Cordova,James,Cordova,8.083382542177063,false
2117,Denise Smith,Denise,Smith,39.92037881399121,false
2118,Amanda Myers,Amanda,Myers,163.22760796462543,true
2119,Johnny Mooney,Johnny,Mooney,60.14068017489964,false
2120,Corey Spencer,Corey,Spencer,105.76028353001585,true
2121,Jacqueline Davis,Jacqueline,Davis,131.11546330861378,true
2122,Kayla Davis,Kayla,Davis,183.984267682116,true
2123,Bradley Poole,Bradley,Poole,243.47635217621703,true
2124,William Pierce,William,Pierce,19.75726552734421,false
2125,Brianna Berg,Brianna,Berg,17.09691768671664,false
2126,Jimmy Fischer,Jimmy,Fischer,119.70599144535446,true
2127,Frances Harris,Frances,Harris,93.44480228260508,false
2128,Kenneth Benton,Kenneth,Benton,197.47445169708482,true
2129,Christopher Newman,Christopher,Newman,275.36264371705545,true
2130,Rebecca Jackson,Rebecca,Jackson,38.463858853677564,false
2131,Veronica Bradshaw,Veronica,Bradshaw,242.93062426675652,true
2132,Catherine Allen,Catherine,Allen,80.67176092074094,false
2133,Michael Martinez,Michael,Martinez,265.9842207556236,true
2134,Andrea Carrillo,Andrea,Carrillo,212.87497161209362,true
2135,Kelly Bailey,Kelly,Bailey,167.20194372318718,true
2136,Kerry Byrd,Kerry,Byrd,61.23826658451953,false
2137,Gregory Lambert,Gregory,Lambert,132.02331692834147,true
2138,Dale Anderson,Dale,Anderson,293.0530444891558,true
2139,Jacob Sherman,Jacob,Sherman,152.47840191289654,true
2140,Samantha Sullivan,Samantha,Sullivan,232.99669728964463,true
2141,David Webb,David,Webb,253.99474946948018,true
2142,Tonya Green,Tonya,Green,5.382315323118068,false
2143,Alexis Lane,Alexis,Lane,40.17462464913935,false
2144,Joyce Cannon,Joyce,Cannon,19.794079410934074,false
2145,Anne Ray,Anne,Ray,151.72909722974282,true
2146,Karen Williams,Karen,Williams,253.27863515309195,true
2147,Dr. Paul Jones,Dr.,Paul Jones,276.31718694134184,true
2148,Sheena Krause,Sheena,Krause,45.02320090707473,false
2149,Luis Wallace,Luis,Wallace,32.607759442666605,false
2150,Robert Shepherd,Robert,Shepherd,219.2393956486472,true
2151,Robert Scott,Robert,Scott,20.97898648783536,false
2152,Danielle Tran,Danielle,Tran,28.528715701150123,false
2153,Carlos Johnson,Carlos,Johnson,237.29786644704814,true
2154,Crystal Hansen,Crystal,Hansen,251.50272510417076,true
2155,Judy Schneider,Judy,Schneider,182.75667366431037,true
2156,Jeff Freeman,Jeff,Freeman,19.395908794034018,false
2157,Crystal Brady,Crystal,Brady,70.87387042852126,false
2158,Samantha Henson,Samantha,Henson,157.55594480378662,true
2159,Daniel Sims,Daniel,Sims,16.160349960224018,false
2160,Connie Day,Connie,Day,226.1087176553655,true
2161,Dylan Lee,Dylan,Lee,281.30293914861994,true
2162,Christian Lee,Christian,Lee,227.98871861634632,true
2163,Deanna Stephens,Deanna,Stephens,279.29919099217767,true
2164,David Perry,David,Perry,208.47676830030707,true
2165,Charles Villegas,Charles,Villegas,294.32138088001216,true
2166,Sharon Clark,Sharon,Clark,14.748888156344965,false
2167,Christina Sanders,Christina,Sanders,121.2337996275508,true
2168,Jeffrey Hinton,Jeffrey,Hinton,74.66513984390673,false
2169,Gina Harris,Gina,Harris,110.5970448504888,true
2170,Alex Tapia,Alex,Tapia,51.340467160780236,false
2171,Justin White,Justin,White,155.16161940699155,true
2172,Jacob Woods,Jacob,Woods,66.6608228334356,false
2173,Rachel Browning,Rachel,Browning,136.84466486514646,true
2174,Marissa Jones,Marissa,Jones,270.369969950092,true
2175,Sean Watson,Sean,Watson,118.74408333568985,true
2176,Elijah Roy,Elijah,Roy,22.359897570165952,false
2177,Stephanie Oneal,Stephanie,Oneal,237.34840828080087,true
2178,Stephanie Maldonado,Stephanie,Maldonado,204.15312723577733,true
2179,Jay Williams,Jay,Williams,79.9430812713618,false
2180,Jeffery Rodriguez,Jeffery,Rodriguez,140.57244631722816,true
2181,Margaret Guzman,Margaret,Guzman,144.9516578449508,true
2182,Lori Willis,Lori,Willis,62.89859667767319,false
2183,John Fernandez Jr.,John,Fernandez Jr.,92.39138123035936,false
2184,Dr. Christina Valdez,Dr.,Christina Valdez,34.79769663167269,false
2185,Courtney Simpson,Courtney,Simpson,206.61902083580483,true
2186,Timothy Martin,Timothy,Martin,56.97751420905708,false
2187,Kelly Scott,Kelly,Scott,193.54731878602726,true
2188,Mr. Joseph Ward,Mr.,Joseph Ward,278.1452956955342,true
2189,Brady Gonzalez,Brady,Gonzalez,89.0468642733172,false
2190,Linda Mcdonald,Linda,Mcdonald,72.98192727969325,false
2191,Donna Yates,Donna,Yates,185.70642628929716,true
2192,Kimberly Hopkins,Kimberly,Hopkins,32.99371035723938,false
2193,Aaron Keith,Aaron,Keith,93.45217677818184,false
2194,Nicholas Cook,Nicholas,Cook,239.54433308040032,true
2195,Erica Gonzales,Erica,Gonzales,256.386982905854,true
2196,Brian Rodriguez,Brian,Rodriguez,254.0780035160096,true
2197,Melissa Schultz,Melissa,Schultz,213.84970131215655,true
2198,Nancy Williams,Nancy,Williams,106.03742602250544,true
2199,Kathryn Barrera,Kathryn,Barrera,144.20039927988108,true
2200,William King,William,King,114.53211203112268,true
2201,Kristen Martin,Kristen,Martin,184.10949506668018,true
2202,Christopher Lester,Christopher,Lester,254.1517748970763,true
2203,Kathleen Robinson,Kathleen,Robinson,53.27806012889858,false
2204,Katherine Ward,Katherine,Ward,203.2804999485693,true
2205,Angelica Delgado,Angelica,Delgado,130.59788774713658,true
2206,Stephanie Robertson,Stephanie,Robertson,64.64383193985823,false
2207,William Burke,William,Burke,46.83880636468874,false
2208,Michele Hurley,Michele,Hurley,253.7627973330755,true
2209,Ashley Rogers,Ashley,Rogers,29.594770389312572,false
2210,Jennifer Kim,Jennifer,Kim,38.39507814309721,false
2211,Corey Roth,Corey,Roth,280.8129961139332,true
2212,Rickey Hill,Rickey,Hill,123.52015787194044,true
2213,Erika Stewart,Erika,Stewart,150.806551158332,true
2214,Gabriella Conner,Gabriella,Conner,21.78225763096261,false
2215,Madison Owen,Madison,Owen,286.0425507429153,true
2216,Alicia Kaufman,Alicia,Kaufman,90.03073312455895,false
2217,Gregory Allen,Gregory,Allen,248.5457791424581,true
2218,Emma Morse,Emma,Morse,161.27271128466361,true
2219,Alicia Dean,Alicia,Dean,120.54298147867271,true
2220,Christina Johnson,Christina,Johnson,96.8648387334237,false
2221,Emily Acevedo,Emily,Acevedo,51.02606454983959,false
2222,Valerie Boyd PhD,Valerie,Boyd PhD,39.181198866284795,false
2223,Harold Lucero,Harold,Lucero,290.11455696421785,true
2224,Sabrina Marshall,Sabrina,Marshall,109.3913935593196,true
2225,Jimmy Hall,Jimmy,Hall,193.2981341243237,true
2226,Trevor Daniels,Trevor,Daniels,59.86150113193676,false
2227,Kelli Wells,Kelli,Wells,94.14928468174244,false
2228,Amanda Gay,Amanda,Gay,27.7140208807978,false
2229,Lindsay Barnett,Lindsay,Barnett,92.90006917385817,false
2230,Gregory Jones MD,Gregory,Jones MD,221.90756441464245,true
2231,Gary Murphy,Gary,Murphy,6.9250166206016655,false
2232,Ashley Marsh,Ashley,Marsh,100.29878969813069,true
2233,Nathan Archer,Nathan,Archer,45.59633899834046,false
2234,Michael Jones,Michael,Jones,234.5304101991709,true
2235,Diane Herrera,Diane,Herrera,216.0941981115052,true
2236,Andrew Gibson,Andrew,Gibson,51.91337240798421,false
2237,Tyler Morris MD,Tyler,Morris MD,160.48728691423514,true
2238,Cassandra Lewis,Cassandra,Lewis,170.15092765523463,true
2239,Ian Deleon,Ian,Deleon,137.40985370522802,true
2240,Calvin Mcgrath,Calvin,Mcgrath,176.1841430530955,true
2241,Michael Kline,Michael,Kline,221.26732156707817,true
2242,Stephanie Lee,Stephanie,Lee,256.01716845278696,true
2243,Jay Merritt,Jay,Merritt,287.82324413059087,true
2244,Katherine Patrick,Katherine,Patrick,259.26620239166823,true
2245,David Mckinney,David,Mckinney,232.12417095062503,true
2246,Darren Hale,Darren,Hale,159.9087016236871,true
2247,Jonathan Smith,Jonathan,Smith,137.99812414468528,true
2248,Joseph Acosta,Joseph,Acosta,268.9190150290919,true
2249,Samantha Miller,Samantha,Miller,132.44338961029533,true
2250,John Frazier,John,Frazier,162.3474992978147,true
2251,Eric Mejia,Eric,Mejia,153.20032988717423,true
2252,Joshua Rodriguez,Joshua,Rodriguez,71.62611222838807,false
2253,Lisa Ramirez,Lisa,Ramirez,79.92352776946008,false
2254,Larry Cox,Larry,Cox,282.2574801709065,true
2255,Renee Oneal,Renee,Oneal,290.2166083342583,true
2256,Bryan Espinoza,Bryan,Espinoza,167.97776762019944,true
2257,Christina Suarez,Christina,Suarez,45.918101365534795,false
2258,Brandi Flores,Brandi,Flores,171.65101050712005,true
2259,Jackie Bates,Jackie,Bates,68.06023599496369,false
2260,Darrell White,Darrell,White,23.1944425523564,false
2261,James Johnson,James,Johnson,78.20993349358544,false
2262,Kelly Wood,Kelly,Wood,149.86295195546302,true
2263,Lisa Schultz,Lisa,Schultz,153.58604740423849,true
2264,James Rodriguez,James,Rodriguez,167.9065607650513,true
2265,Jessica Hughes,Jessica,Hughes,207.03082800753685,true
2266,Kimberly Reid,Kimberly,Reid,231.3275721158287,true
2267,William Young,William,Young,289.4820718461187,true
2268,Robert Zuniga,Robert,Zuniga,145.76916884423133,true
2269,Caroline Rodriguez,Caroline,Rodriguez,157.93922964077544,true
2270,Robert Ortega,Robert,Ortega,93.61018537160952,false
2271,Monique Sharp,Monique,Sharp,107.84935657621315,true
2272,Antonio Smith,Antonio,Smith,223.11975206781798,true
2273,Patricia Flynn,Patricia,Flynn,13.756732846810891,false
2274,Teresa Ruiz,Teresa,Ruiz,278.59397606896937,true
2275,Madison Mejia,Madison,Mejia,179.62024281106176,true
2276,Lindsey Santos,Lindsey,Santos,173.43788592163642,true
2277,Savannah Smith,Savannah,Smith,77.74762702405582,false
2278,Kimberly Roberts,Kimberly,Roberts,100.43830155253542,true
2279,David Dominguez,David,Dominguez,48.632448846782026,false
2280,Brittany Joyce,Brittany,Joyce,259.9716348532783,true
2281,Diana Bryant,Diana,Bryant,208.59494972878684,true
2282,James Bailey,James,Bailey,116.10708303764116,true
2283,Mary Perry,Mary,Perry,79.34102267247472,false
2284,Sarah Baker,Sarah,Baker,68.36279827929079,false
2285,Teresa Rios,Teresa,Rios,110.00414185116688,true
2286,Marcus Wilson,Marcus,Wilson,284.0208020487086,true
2287,Rodney Hansen,Rodney,Hansen,72.95190219418163,false
2288,Crystal Jones,Crystal,Jones,231.17167399544965,true
2289,Frank Gonzalez,Frank,Gonzalez,78.92510240411394,false
2290,Billy Mcneil,Billy,Mcneil,270.4543386809511,true
2291,Sabrina Carter,Sabrina,Carter,37.812035630909904,false
2292,Lisa Smith,Lisa,Smith,116.01523896578915,true
2293,Daniel Gutierrez,Daniel,Gutierrez,177.72814930837342,true
2294,Jennifer Johnson,Jennifer,Johnson,248.5666652716129,true
2295,Tammy Harris,Tammy,Harris,292.53678148301066,true
2296,Aaron Brown,Aaron,Brown,286.9709439625292,true
2297,Dominique Reynolds,Dominique,Reynolds,35.33069889078039,false
2298,Brad Shaw,Brad,Shaw,77.22657144937645,false
2299,Jennifer Marks,Jennifer,Marks,214.12256745351087,true
2300,Sara Scott,Sara,Scott,63.338457373403216,false
2301,Dr. Richard Walker,Dr.,Richard Walker,10.263572376932906,false
2302,Justin Williams,Justin,Williams,98.36518332963075,false
2303,Richard White,Richard,White,246.07789518413085,true
2304,Amber Haynes,Amber,Haynes,92.7147082377259,false
2305,Dale Cunningham,Dale,Cunningham,185.23401916785855,true
2306,Gina Anderson,Gina,Anderson,180.9704856051141,true
2307,Amber Gonzalez,Amber,Gonzalez,104.2042807356087,true
2308,Kathleen Flynn,Kathleen,Flynn,225.2048308544643,true
2309,Brian Contreras,Brian,Contreras,133.72474244798852,true
2310,Brittney Cannon,Brittney,Cannon,237.02733866346645,true
2311,Penny Smith,Penny,Smith,119.77742111594178,true
2312,Tanya Barajas,Tanya,Barajas,154.11513499452627,true
2313,Valerie Thompson,Valerie,Thompson,181.99002674140624,true
2314,Ashley Frost,Ashley,Frost,55.1837118121141,false
2315,Sean Deleon,Sean,Deleon,281.0247666909388,true
2316,Samantha Rasmussen,Samantha,Rasmussen,167.55388705552718,true
2317,Gary Hicks,Gary,Hicks,268.582596707459,true
2318,Mr. David Walker,Mr.,David Walker,122.16826470040158,true
2319,Mary Preston,Mary,Preston,120.09934949862009,true
2320,Kelly Key,Kelly,Key,275.16061728619144,true
2321,Tracy Preston,Tracy,Preston,214.18769864865348,true
2322,Erica Weber,Erica,Weber,28.029641702375674,false
2323,Amanda Campbell,Amanda,Campbell,179.5773150545521,true
2324,Tiffany Keller,Tiffany,Keller,55.70586220086193,false
2325,Pamela Marshall,Pamela,Marshall,103.1498793666101,true
2326,Dawn Miranda,Dawn,Miranda,66.16407448962829,false
2327,Anna Butler,Anna,Butler,57.16781141095984,false
2328,Christopher Martin,Christopher,Martin,16.54291043871141,false
2329,Vincent Martin,Vincent,Martin,169.36239682583462,true
2330,Mason George,Mason,George,258.526877065098,true
2331,Marissa Avery,Marissa,Avery,275.73093354845304,true
2332,Maurice Morgan,Maurice,Morgan,257.19856040300573,true
2333,Sonia Lopez,Sonia,Lopez,207.24819260457141,true
2334,Mark Richards,Mark,Richards,187.88880748587547,true
2335,Norma Smith,Norma,Smith,243.07008897488598,true
2336,Brandy Villanueva,Brandy,Villanueva,210.42118199914262,true
2337,David Stevens,David,Stevens,217.39395970575092,true
2338,Alexis Kim,Alexis,Kim,273.43349128548533,true
2339,Roy Russo,Roy,Russo,149.82267998322118,true
2340,Tony Crawford,Tony,Crawford,109.76164559954991,true
2341,Carolyn Richardson,Carolyn,Richardson,100.4691932896352,true
2342,Alan Reyes,Alan,Reyes,6.140652940786662,false
2343,Courtney Jensen,Courtney,Jensen,142.1727597562629,true
2344,Randy Sullivan,Randy,Sullivan,75.73432252756109,false
2345,Ryan Love,Ryan,Love,148.06300089803526,true
2346,Kathy Valenzuela,Kathy,Valenzuela,173.54084574084004,true
2347,Erica Pruitt,Erica,Pruitt,212.5520785226857,true
2348,Natalie Flores,Natalie,Flores,47.71141375777999,false
2349,Eileen Thomas,Eileen,Thomas,34.08037038255344,false
2350,Kimberly Thompson,Kimberly,Thompson,231.9040724266928,true
2351,Suzanne Hernandez,Suzanne,Hernandez,106.88945798361887,true
2352,William Hopkins,William,Hopkins,115.81333465557108,true
2353,Martin Compton,Martin,Compton,86.43104415205143,false
2354,Eric Hicks,Eric,Hicks,144.11257242378613,true
2355,Madeline Preston,Madeline,Preston,277.70877965150504,true
2356,Mary Carroll,Mary,Carroll,283.95184269562486,true
2357,Holly Skinner,Holly,Skinner,119.68384280032177,true
2358,Lawrence Jones,Lawrence,Jones,6.6075503033332215,false
2359,Tina Norton,Tina,Norton,184.81260687517081,true
2360,April Jones,April,Jones,43.87704629470432,false
2361,Jessica Gutierrez,Jessica,Gutierrez,168.4927971052806,true
